date,city,aqi
2024-05-08,Patiala,141
2024-05-09,Patiala,145
2024-05-10,Patiala,127
2024-05-11,Patiala,193
2024-05-12,Patiala,127
2024-05-13,Patiala,105
2024-05-14,Patiala,126
2024-05-15,Patiala,139
2024-05-16,Patiala,136
2024-05-17,Patiala,159
2024-05-18,Patiala,178
2024-05-19,Patiala,162
2024-05-20,Patiala,134
2024-05-21,Patiala,142
2024-05-22,Patiala,140
2024-05-23,Patiala,122
2024-05-24,Patiala,118
2024-05-25,Patiala,170
2024-05-26,Patiala,161
2024-05-27,Patiala,133
2024-05-28,Patiala,123
2024-05-29,Patiala,168
2024-05-30,Patiala,140
2024-05-31,Patiala,128
2024-06-01,Patiala,206
2024-06-02,Patiala,127
2024-06-03,Patiala,154
2024-06-04,Patiala,170
2024-06-05,Patiala,161
2024-06-06,Patiala,129
2024-06-07,Patiala,129
2024-06-08,Patiala,140
2024-06-09,Patiala,123
2024-06-10,Patiala,105
2024-06-11,Patiala,128
2024-06-12,Patiala,131
2024-06-13,Patiala,126
2024-06-14,Patiala,135
2024-06-15,Patiala,121
2024-06-16,Patiala,116
2024-06-17,Patiala,111
2024-06-18,Patiala,112
2024-06-19,Patiala,118
2024-06-20,Patiala,102
2024-06-21,Patiala,101
2024-06-22,Patiala,108
2024-06-23,Patiala,94
2024-06-24,Patiala,99
2024-06-25,Patiala,90
2024-06-26,Patiala,76
2024-06-27,Patiala,64
2024-06-28,Patiala,57
2024-06-29,Patiala,56
2024-06-30,Patiala,77
2024-07-01,Patiala,77
2024-07-02,Patiala,67
2024-07-03,Patiala,51
2024-07-04,Patiala,33
2024-07-05,Patiala,38
2024-07-06,Patiala,27
2024-07-07,Patiala,27
2024-07-08,Patiala,33
2024-07-09,Patiala,37
2024-07-10,Patiala,67
2024-07-11,Patiala,85
2024-07-12,Patiala,88
2024-07-13,Patiala,73
2024-07-14,Patiala,76
2024-07-15,Patiala,78
2024-07-16,Patiala,60
2024-07-17,Patiala,45
2024-07-18,Patiala,51
2024-07-19,Patiala,56
2024-07-20,Patiala,76
2024-07-21,Patiala,78
2024-07-22,Patiala,61
2024-07-23,Patiala,63
2024-07-24,Patiala,55
2024-07-25,Patiala,59
2024-07-26,Patiala,61
2024-07-27,Patiala,50
2024-07-28,Patiala,48
2024-07-29,Patiala,44
2024-07-30,Patiala,54
2024-07-31,Patiala,58
2024-08-01,Patiala,41
2024-08-02,Patiala,42
2024-08-03,Patiala,39
2024-08-04,Patiala,36
2024-08-05,Patiala,38
2024-08-06,Patiala,41
2024-08-07,Patiala,33
2024-08-08,Patiala,34
2024-08-09,Patiala,40
2024-08-10,Patiala,35
2024-08-11,Patiala,35
2024-08-12,Patiala,33
2024-08-13,Patiala,32
2024-08-14,Patiala,45
2024-08-15,Patiala,43
2024-08-16,Patiala,48
2024-08-17,Patiala,39
2024-08-18,Patiala,43
2024-08-19,Patiala,30
2024-08-20,Patiala,31
2024-08-21,Patiala,35
2024-08-22,Patiala,44
2024-08-23,Patiala,37
2024-08-24,Patiala,39
2024-08-25,Patiala,53
2024-08-26,Patiala,41
2024-08-27,Patiala,34
2024-08-28,Patiala,49
2024-08-29,Patiala,37
2024-08-30,Patiala,39
2024-08-31,Patiala,54
2024-09-01,Patiala,48
2024-09-02,Patiala,54
2024-09-03,Patiala,42
2024-09-04,Patiala,30
2024-09-05,Patiala,33
2024-09-06,Patiala,46
2024-09-07,Patiala,31
2024-09-08,Patiala,36
2024-09-09,Patiala,48
2024-09-10,Patiala,47
2024-09-11,Patiala,37
2024-09-12,Patiala,54
2024-09-13,Patiala,26
2024-09-14,Patiala,33
2024-09-15,Patiala,67
2024-09-16,Patiala,86
2024-09-17,Patiala,115
2024-09-18,Patiala,80
2024-09-19,Patiala,48
2024-09-20,Patiala,56
2024-09-21,Patiala,73
2024-09-22,Patiala,76
2024-09-23,Patiala,94
2024-09-24,Patiala,103
2024-09-25,Patiala,103
2024-09-26,Patiala,61
2024-09-27,Patiala,36
2024-09-28,Patiala,34
2024-09-29,Patiala,60
2024-09-30,Patiala,69
2024-10-01,Patiala,82
2024-10-02,Patiala,92
2024-10-03,Patiala,101
2024-10-04,Patiala,118
2024-10-05,Patiala,120
2024-10-07,Patiala,63
2024-10-08,Patiala,81
2024-10-09,Patiala,89
2024-10-10,Patiala,85
2024-10-11,Patiala,88
2024-10-12,Patiala,95
2024-10-13,Patiala,106
2024-10-14,Patiala,118
2024-10-15,Patiala,109
2024-10-16,Patiala,119
2024-10-17,Patiala,160
2024-10-18,Patiala,114
2024-10-19,Patiala,166
2024-10-20,Patiala,115
2024-10-21,Patiala,115
2024-10-22,Patiala,197
2024-10-23,Patiala,176
2024-10-24,Patiala,111
2024-10-25,Patiala,149
2024-10-26,Patiala,92
2024-10-27,Patiala,202
2024-10-28,Patiala,170
2024-10-29,Patiala,142
2024-10-30,Patiala,153
2024-10-31,Patiala,270
2024-11-01,Patiala,245
2024-11-02,Patiala,243
2024-11-03,Patiala,192
2024-11-04,Patiala,207
2024-11-05,Patiala,189
2024-11-06,Patiala,208
2024-11-07,Patiala,173
2024-11-08,Patiala,144
2024-11-09,Patiala,145
2024-11-10,Patiala,205
2024-11-11,Patiala,203
2024-11-12,Patiala,204
2024-11-13,Patiala,247
2024-11-14,Patiala,168
2024-11-15,Patiala,161
2024-11-16,Patiala,235
2024-11-17,Patiala,191
2024-11-18,Patiala,259
2024-11-19,Patiala,224
2024-11-20,Patiala,214
2024-11-21,Patiala,250
2024-11-22,Patiala,236
2024-11-23,Patiala,226
2024-11-24,Patiala,163
2024-11-25,Patiala,184
2024-11-26,Patiala,97
2024-11-27,Patiala,158
2024-11-28,Patiala,215
2024-11-29,Patiala,172
2024-11-30,Patiala,159
2024-12-01,Patiala,113
2024-12-02,Patiala,127
2024-12-03,Patiala,94
2024-12-04,Patiala,85
2024-12-05,Patiala,79
2024-12-06,Patiala,118
2024-12-07,Patiala,117
2024-12-08,Patiala,198
2024-12-09,Patiala,81
2024-12-10,Patiala,97
2024-12-11,Patiala,89
2024-12-12,Patiala,104
2024-12-13,Patiala,105
2024-12-14,Patiala,88
2024-12-15,Patiala,108
2024-12-16,Patiala,197
2024-12-17,Patiala,97
2024-12-18,Patiala,177
2024-12-19,Patiala,115
2024-12-20,Patiala,143
2024-12-21,Patiala,106
2024-12-22,Patiala,97
2024-12-23,Patiala,100
2024-12-24,Patiala,56
2024-12-25,Patiala,88
2024-12-26,Patiala,73
2024-12-27,Patiala,123
2024-12-28,Patiala,50
2024-12-29,Patiala,48
2024-12-30,Patiala,67
2024-12-31,Patiala,116
2025-01-02,Patiala,111
2025-01-03,Patiala,96
2025-01-04,Patiala,108
2025-01-05,Patiala,76
2025-01-06,Patiala,100
2025-01-07,Patiala,100
2025-01-08,Patiala,86
2025-01-09,Patiala,102
2025-01-10,Patiala,124
2025-01-11,Patiala,100
2025-01-12,Patiala,73
2025-01-13,Patiala,47
2025-01-14,Patiala,85
2025-01-15,Patiala,129
2025-01-16,Patiala,97
2025-01-17,Patiala,110
2025-01-18,Patiala,64
2025-01-19,Patiala,116
2025-01-20,Patiala,90
2025-01-21,Patiala,81
2025-01-22,Patiala,79
2025-01-23,Patiala,84
2025-01-24,Patiala,68
2025-01-25,Patiala,82
2025-01-26,Patiala,85
2025-01-27,Patiala,107
2025-01-28,Patiala,115
2025-01-29,Patiala,121
2025-01-30,Patiala,143
2025-01-31,Patiala,146
2025-02-01,Patiala,103
2025-02-02,Patiala,126
2025-02-03,Patiala,87
2025-02-04,Patiala,147
2025-02-05,Patiala,85
2025-02-06,Patiala,94
2025-02-07,Patiala,69
2025-02-08,Patiala,80
2025-02-09,Patiala,84
2025-02-10,Patiala,91
2025-02-11,Patiala,179
2025-02-12,Patiala,88
2025-02-13,Patiala,71
2025-02-14,Patiala,81
2025-02-16,Patiala,92
2025-02-17,Patiala,110
2025-02-19,Patiala,94
2025-02-20,Patiala,70
2025-02-21,Patiala,67
2025-02-22,Patiala,59
2025-02-23,Patiala,76
2025-02-24,Patiala,96
2025-02-25,Patiala,100
2025-02-26,Patiala,115
2025-02-27,Patiala,91
2025-02-28,Patiala,33
2025-03-01,Patiala,38
2025-03-02,Patiala,67
2025-03-03,Patiala,81
2025-03-04,Patiala,78
2025-03-05,Patiala,51
2025-03-06,Patiala,67
2025-03-07,Patiala,86
2025-03-08,Patiala,93
2025-03-09,Patiala,153
2025-03-10,Patiala,121
2025-03-11,Patiala,196
2025-03-12,Patiala,101
2025-03-13,Patiala,89
2025-03-14,Patiala,81
2025-03-15,Patiala,35
2025-03-16,Patiala,38
2025-03-17,Patiala,57
2025-03-18,Patiala,66
2025-03-19,Patiala,72
2025-03-20,Patiala,93
2025-03-21,Patiala,70
2025-03-22,Patiala,92
2025-03-23,Patiala,105
2025-03-24,Patiala,106
2025-03-25,Patiala,121
2025-03-27,Patiala,126
2025-03-28,Patiala,136
2025-03-29,Patiala,91
2025-03-30,Patiala,89
2025-03-31,Patiala,89
2025-04-01,Patiala,102
2025-04-02,Patiala,156
2025-04-03,Patiala,102
2025-04-04,Patiala,104
2025-04-05,Patiala,73
2025-04-06,Patiala,88
2025-04-07,Patiala,109
2025-04-08,Patiala,116
2025-04-09,Patiala,144
2025-04-10,Patiala,115
2025-04-11,Patiala,116
2025-04-12,Patiala,70
2025-04-13,Patiala,64
2025-04-14,Patiala,107
2025-04-15,Patiala,110
2025-04-16,Patiala,123
2025-04-17,Patiala,122
2025-04-18,Patiala,110
2025-04-20,Patiala,91
2025-04-21,Patiala,127
2025-04-22,Patiala,142
2025-04-23,Patiala,148
2025-04-24,Patiala,138
2025-04-25,Patiala,128
2025-04-26,Patiala,111
2025-04-27,Patiala,139
2025-04-28,Patiala,128
2025-04-29,Patiala,133
2025-04-30,Patiala,118
2022-04-01,Patna,265
2022-04-02,Patna,236
2022-04-03,Patna,193
2022-04-04,Patna,273
2022-04-05,Patna,283
2022-04-06,Patna,280
2022-04-07,Patna,253
2022-04-08,Patna,208
2022-04-09,Patna,226
2022-04-10,Patna,171
2022-04-11,Patna,130
2022-04-12,Patna,140
2022-04-13,Patna,203
2022-04-14,Patna,229
2022-04-15,Patna,293
2022-04-16,Patna,264
2022-04-17,Patna,299
2022-04-18,Patna,310
2022-04-19,Patna,189
2022-04-20,Patna,202
2022-04-21,Patna,164
2022-04-22,Patna,173
2022-04-23,Patna,272
2022-04-24,Patna,363
2022-04-25,Patna,275
2022-04-26,Patna,281
2022-04-27,Patna,337
2022-04-28,Patna,239
2022-04-29,Patna,209
2022-04-30,Patna,248
2022-05-01,Patna,175
2022-05-02,Patna,178
2022-05-03,Patna,164
2022-05-04,Patna,124
2022-05-05,Patna,100
2022-05-06,Patna,112
2022-05-07,Patna,138
2022-05-08,Patna,137
2022-05-09,Patna,132
2022-05-10,Patna,115
2022-05-11,Patna,111
2022-05-12,Patna,125
2022-05-13,Patna,153
2022-05-14,Patna,136
2022-05-15,Patna,130
2022-05-16,Patna,155
2022-05-17,Patna,136
2022-05-18,Patna,141
2022-05-19,Patna,218
2022-05-20,Patna,176
2022-05-21,Patna,126
2022-05-22,Patna,127
2022-05-23,Patna,127
2022-05-24,Patna,137
2022-05-25,Patna,130
2022-05-26,Patna,144
2022-05-27,Patna,161
2022-05-28,Patna,160
2022-05-29,Patna,179
2022-05-30,Patna,150
2022-05-31,Patna,150
2022-06-01,Patna,198
2022-06-02,Patna,178
2022-06-03,Patna,166
2022-06-04,Patna,189
2022-06-05,Patna,138
2022-06-06,Patna,147
2022-06-07,Patna,134
2022-06-08,Patna,153
2022-06-09,Patna,164
2022-06-10,Patna,114
2022-06-11,Patna,143
2022-06-12,Patna,158
2022-06-13,Patna,133
2022-06-14,Patna,152
2022-06-15,Patna,154
2022-06-16,Patna,171
2022-06-17,Patna,129
2022-06-18,Patna,104
2022-06-19,Patna,94
2022-06-20,Patna,86
2022-06-21,Patna,96
2022-06-22,Patna,102
2022-06-23,Patna,120
2022-06-24,Patna,128
2022-06-25,Patna,109
2022-06-26,Patna,113
2022-06-27,Patna,108
2022-06-28,Patna,122
2022-06-29,Patna,89
2022-06-30,Patna,89
2022-07-01,Patna,135
2022-07-02,Patna,102
2022-07-03,Patna,116
2022-07-04,Patna,108
2022-07-05,Patna,129
2022-07-06,Patna,124
2022-07-07,Patna,95
2022-07-08,Patna,110
2022-07-09,Patna,83
2022-07-10,Patna,85
2022-07-11,Patna,85
2022-07-12,Patna,89
2022-07-13,Patna,96
2022-07-14,Patna,89
2022-07-15,Patna,93
2022-07-16,Patna,63
2022-07-17,Patna,82
2022-07-18,Patna,84
2022-07-19,Patna,91
2022-07-20,Patna,100
2022-07-21,Patna,91
2022-07-22,Patna,84
2022-07-23,Patna,96
2022-07-24,Patna,88
2022-07-25,Patna,90
2022-07-26,Patna,81
2022-07-27,Patna,71
2022-07-28,Patna,95
2022-07-29,Patna,90
2022-07-30,Patna,72
2022-07-31,Patna,63
2022-08-01,Patna,64
2022-08-02,Patna,75
2022-08-03,Patna,79
2022-08-04,Patna,108
2022-08-05,Patna,119
2022-08-06,Patna,101
2022-08-07,Patna,86
2022-08-08,Patna,88
2022-08-09,Patna,82
2022-08-10,Patna,89
2022-08-11,Patna,77
2022-08-12,Patna,70
2022-08-13,Patna,80
2022-08-14,Patna,79
2022-08-15,Patna,73
2022-08-16,Patna,79
2022-08-17,Patna,99
2022-08-18,Patna,90
2022-08-19,Patna,86
2022-08-20,Patna,67
2022-08-21,Patna,74
2022-08-22,Patna,73
2022-08-23,Patna,98
2022-08-24,Patna,68
2022-08-25,Patna,73
2022-08-26,Patna,86
2022-08-27,Patna,88
2022-08-28,Patna,66
2022-08-29,Patna,70
2022-08-30,Patna,113
2022-08-31,Patna,105
2022-09-01,Patna,94
2022-09-02,Patna,86
2022-09-03,Patna,82
2022-09-04,Patna,70
2022-09-05,Patna,96
2022-09-06,Patna,102
2022-09-07,Patna,113
2022-09-08,Patna,113
2022-09-09,Patna,82
2022-09-10,Patna,86
2022-09-11,Patna,71
2022-09-12,Patna,47
2022-09-13,Patna,50
2022-09-14,Patna,52
2022-09-15,Patna,65
2022-09-16,Patna,61
2022-09-17,Patna,62
2022-09-18,Patna,52
2022-09-19,Patna,85
2022-09-20,Patna,59
2022-09-21,Patna,68
2022-09-22,Patna,70
2022-09-23,Patna,92
2022-09-24,Patna,101
2022-09-25,Patna,96
2022-09-26,Patna,123
2022-09-27,Patna,80
2022-09-28,Patna,87
2022-09-29,Patna,94
2022-09-30,Patna,77
2022-10-01,Patna,129
2022-10-02,Patna,127
2022-10-03,Patna,124
2022-10-04,Patna,40
2022-10-05,Patna,43
2022-10-06,Patna,53
2022-10-07,Patna,58
2022-10-08,Patna,56
2022-10-09,Patna,98
2022-10-10,Patna,72
2022-10-11,Patna,63
2022-10-12,Patna,60
2022-10-13,Patna,103
2022-10-14,Patna,96
2022-10-15,Patna,124
2022-10-16,Patna,134
2022-10-17,Patna,145
2022-10-18,Patna,168
2022-10-19,Patna,165
2022-10-20,Patna,210
2022-10-21,Patna,252
2022-10-22,Patna,254
2022-10-23,Patna,212
2022-10-24,Patna,153
2022-10-25,Patna,172
2022-10-26,Patna,196
2022-10-27,Patna,256
2022-10-28,Patna,269
2022-10-29,Patna,276
2022-10-30,Patna,268
2022-10-31,Patna,205
2022-11-01,Patna,129
2022-11-02,Patna,156
2022-11-03,Patna,171
2022-11-04,Patna,260
2022-11-05,Patna,302
2022-11-06,Patna,274
2022-11-07,Patna,225
2022-11-08,Patna,220
2022-11-09,Patna,247
2022-11-10,Patna,253
2022-11-11,Patna,275
2022-11-12,Patna,306
2022-11-13,Patna,265
2022-11-14,Patna,303
2022-11-15,Patna,340
2022-11-16,Patna,311
2022-11-17,Patna,284
2022-11-18,Patna,271
2022-11-19,Patna,299
2022-11-20,Patna,320
2022-11-21,Patna,327
2022-11-22,Patna,328
2022-11-23,Patna,297
2022-11-24,Patna,302
2022-11-25,Patna,333
2022-11-26,Patna,341
2022-11-27,Patna,351
2022-11-28,Patna,364
2022-11-29,Patna,348
2022-11-30,Patna,395
2022-12-01,Patna,362
2022-12-02,Patna,347
2022-12-03,Patna,372
2022-12-04,Patna,378
2022-12-05,Patna,348
2022-12-06,Patna,348
2022-12-07,Patna,366
2022-12-08,Patna,385
2022-12-09,Patna,396
2022-12-10,Patna,384
2022-12-11,Patna,375
2022-12-12,Patna,385
2022-12-13,Patna,399
2022-12-14,Patna,347
2022-12-15,Patna,302
2022-12-16,Patna,271
2022-12-17,Patna,367
2022-12-18,Patna,402
2022-12-19,Patna,404
2022-12-20,Patna,408
2022-12-21,Patna,402
2022-12-22,Patna,333
2022-12-23,Patna,374
2022-12-24,Patna,372
2022-12-25,Patna,338
2022-12-26,Patna,352
2022-12-27,Patna,343
2022-12-28,Patna,336
2022-12-29,Patna,382
2022-12-30,Patna,424
2022-12-31,Patna,419
2023-01-01,Patna,414
2023-01-02,Patna,343
2023-01-03,Patna,264
2023-01-04,Patna,257
2023-01-05,Patna,313
2023-01-06,Patna,329
2023-01-07,Patna,363
2023-01-08,Patna,366
2023-01-09,Patna,373
2023-01-10,Patna,393
2023-01-11,Patna,363
2023-01-12,Patna,357
2023-01-13,Patna,327
2023-01-14,Patna,404
2023-01-15,Patna,357
2023-01-16,Patna,347
2023-01-17,Patna,318
2023-01-18,Patna,350
2023-01-19,Patna,362
2023-01-20,Patna,394
2023-01-21,Patna,354
2023-01-22,Patna,339
2023-01-23,Patna,366
2023-01-24,Patna,348
2023-01-25,Patna,390
2023-01-26,Patna,333
2023-01-27,Patna,204
2023-01-28,Patna,213
2023-01-29,Patna,304
2023-01-30,Patna,329
2023-01-31,Patna,261
2023-02-01,Patna,150
2023-02-02,Patna,209
2023-02-03,Patna,296
2023-02-04,Patna,308
2023-02-05,Patna,292
2023-02-06,Patna,288
2023-02-07,Patna,267
2023-02-08,Patna,295
2023-02-09,Patna,210
2023-02-10,Patna,258
2023-02-11,Patna,297
2023-02-12,Patna,288
2023-02-13,Patna,184
2023-02-14,Patna,223
2023-02-15,Patna,302
2023-02-16,Patna,356
2023-02-17,Patna,370
2023-02-18,Patna,351
2023-02-19,Patna,348
2023-02-20,Patna,322
2023-02-21,Patna,302
2023-02-22,Patna,295
2023-02-23,Patna,221
2023-02-24,Patna,200
2023-02-25,Patna,252
2023-02-26,Patna,245
2023-02-27,Patna,237
2023-02-28,Patna,293
2023-03-01,Patna,276
2023-03-02,Patna,271
2023-03-03,Patna,210
2023-03-04,Patna,240
2023-03-05,Patna,214
2023-03-06,Patna,186
2023-03-07,Patna,214
2023-03-08,Patna,216
2023-03-09,Patna,209
2023-03-10,Patna,158
2023-03-11,Patna,201
2023-03-12,Patna,246
2023-03-13,Patna,247
2023-03-14,Patna,268
2023-03-15,Patna,281
2023-03-16,Patna,276
2023-03-17,Patna,232
2023-03-18,Patna,279
2023-03-19,Patna,163
2023-03-20,Patna,129
2023-03-21,Patna,117
2023-03-22,Patna,154
2023-03-23,Patna,146
2023-03-24,Patna,180
2023-03-25,Patna,292
2023-03-26,Patna,203
2023-03-27,Patna,135
2023-03-28,Patna,166
2023-03-29,Patna,179
2023-03-30,Patna,212
2023-03-31,Patna,199
2023-04-01,Patna,113
2023-04-02,Patna,148
2023-04-03,Patna,125
2023-04-04,Patna,176
2023-04-05,Patna,184
2023-04-06,Patna,224
2023-04-07,Patna,193
2023-04-08,Patna,216
2023-04-09,Patna,225
2023-04-10,Patna,277
2023-04-11,Patna,214
2023-04-12,Patna,251
2023-04-13,Patna,243
2023-04-14,Patna,260
2023-04-15,Patna,258
2023-04-16,Patna,273
2023-04-17,Patna,253
2023-04-18,Patna,264
2023-04-19,Patna,247
2023-04-20,Patna,259
2023-04-21,Patna,230
2023-04-22,Patna,134
2023-04-23,Patna,126
2023-04-24,Patna,156
2023-04-25,Patna,156
2023-04-26,Patna,213
2023-04-27,Patna,239
2023-04-28,Patna,180
2023-04-29,Patna,230
2023-04-30,Patna,203
2023-05-01,Patna,107
2023-05-02,Patna,117
2023-05-03,Patna,150
2023-05-04,Patna,133
2023-05-05,Patna,135
2023-05-06,Patna,148
2023-05-07,Patna,215
2023-05-08,Patna,210
2023-05-09,Patna,212
2023-05-10,Patna,180
2023-05-11,Patna,248
2023-05-12,Patna,225
2023-05-13,Patna,175
2023-05-14,Patna,170
2023-05-15,Patna,186
2023-05-16,Patna,197
2023-05-17,Patna,202
2023-05-18,Patna,157
2023-05-19,Patna,139
2023-05-20,Patna,190
2023-05-21,Patna,220
2023-05-22,Patna,172
2023-05-23,Patna,148
2023-05-24,Patna,93
2023-05-25,Patna,135
2023-05-26,Patna,129
2023-05-27,Patna,79
2023-05-28,Patna,121
2023-05-29,Patna,140
2023-05-30,Patna,133
2023-05-31,Patna,193
2023-06-01,Patna,172
2023-06-02,Patna,170
2023-06-03,Patna,184
2023-06-04,Patna,202
2023-06-05,Patna,225
2023-06-06,Patna,232
2023-06-07,Patna,196
2023-06-08,Patna,184
2023-06-09,Patna,200
2023-06-10,Patna,162
2023-06-11,Patna,141
2023-06-12,Patna,166
2023-06-13,Patna,145
2023-06-14,Patna,186
2023-06-15,Patna,270
2023-06-16,Patna,211
2023-06-17,Patna,190
2023-06-18,Patna,199
2023-06-19,Patna,142
2023-06-20,Patna,134
2023-06-21,Patna,132
2023-06-22,Patna,124
2023-06-23,Patna,131
2023-06-24,Patna,137
2023-06-25,Patna,135
2023-06-26,Patna,127
2023-06-27,Patna,144
2023-06-28,Patna,76
2023-06-29,Patna,48
2023-06-30,Patna,40
2023-07-01,Patna,68
2023-07-02,Patna,62
2023-07-03,Patna,52
2023-07-04,Patna,101
2023-07-05,Patna,80
2023-07-06,Patna,80
2023-07-07,Patna,71
2023-07-08,Patna,62
2023-07-09,Patna,67
2023-07-10,Patna,74
2023-07-11,Patna,77
2023-07-12,Patna,86
2023-07-13,Patna,130
2023-07-14,Patna,95
2023-07-15,Patna,82
2023-07-16,Patna,85
2023-07-17,Patna,66
2023-07-18,Patna,74
2023-07-19,Patna,99
2023-07-20,Patna,95
2023-07-21,Patna,83
2023-07-22,Patna,90
2023-07-23,Patna,70
2023-07-24,Patna,83
2023-07-25,Patna,99
2023-07-26,Patna,98
2023-07-27,Patna,96
2023-07-28,Patna,95
2023-07-29,Patna,90
2023-07-30,Patna,79
2023-07-31,Patna,91
2023-08-01,Patna,85
2023-08-02,Patna,61
2023-08-03,Patna,78
2023-08-04,Patna,71
2023-08-05,Patna,82
2023-08-06,Patna,72
2023-08-07,Patna,56
2023-08-08,Patna,80
2023-08-09,Patna,68
2023-08-10,Patna,83
2023-08-11,Patna,121
2023-08-12,Patna,104
2023-08-13,Patna,107
2023-08-14,Patna,94
2023-08-15,Patna,89
2023-08-16,Patna,86
2023-08-17,Patna,78
2023-08-18,Patna,89
2023-08-19,Patna,82
2023-08-20,Patna,83
2023-08-21,Patna,99
2023-08-22,Patna,78
2023-08-23,Patna,65
2023-08-24,Patna,62
2023-08-25,Patna,61
2023-08-26,Patna,87
2023-08-27,Patna,140
2023-08-28,Patna,209
2023-08-29,Patna,175
2023-08-30,Patna,138
2023-08-31,Patna,122
2023-09-01,Patna,130
2023-09-02,Patna,135
2023-09-03,Patna,87
2023-09-04,Patna,60
2023-09-05,Patna,57
2023-09-06,Patna,64
2023-09-07,Patna,61
2023-09-08,Patna,44
2023-09-09,Patna,52
2023-09-10,Patna,64
2023-09-11,Patna,92
2023-09-12,Patna,110
2023-09-13,Patna,110
2023-09-14,Patna,90
2023-09-15,Patna,96
2023-09-16,Patna,90
2023-09-17,Patna,92
2023-09-18,Patna,64
2023-09-19,Patna,76
2023-09-20,Patna,60
2023-09-21,Patna,36
2023-09-22,Patna,41
2023-09-23,Patna,38
2023-09-24,Patna,41
2023-09-25,Patna,52
2023-09-26,Patna,109
2023-09-27,Patna,144
2023-09-28,Patna,156
2023-09-29,Patna,112
2023-09-30,Patna,95
2023-10-01,Patna,44
2023-10-02,Patna,52
2023-10-03,Patna,57
2023-10-04,Patna,44
2023-10-05,Patna,40
2023-10-06,Patna,55
2023-10-07,Patna,78
2023-10-08,Patna,110
2023-10-09,Patna,151
2023-10-10,Patna,129
2023-10-11,Patna,131
2023-10-12,Patna,139
2023-10-13,Patna,162
2023-10-14,Patna,213
2023-10-15,Patna,207
2023-10-16,Patna,190
2023-10-17,Patna,135
2023-10-18,Patna,115
2023-10-19,Patna,107
2023-10-20,Patna,141
2023-10-21,Patna,152
2023-10-22,Patna,152
2023-10-23,Patna,157
2023-10-24,Patna,146
2023-10-25,Patna,141
2023-10-26,Patna,130
2023-10-27,Patna,141
2023-10-28,Patna,194
2023-10-29,Patna,193
2023-10-30,Patna,216
2023-10-31,Patna,232
2023-11-01,Patna,213
2023-11-02,Patna,176
2023-11-03,Patna,177
2023-11-04,Patna,218
2023-11-05,Patna,238
2023-11-06,Patna,265
2023-11-07,Patna,324
2023-11-08,Patna,309
2023-11-09,Patna,326
2023-11-10,Patna,366
2023-11-11,Patna,375
2023-11-12,Patna,336
2023-11-13,Patna,333
2023-11-14,Patna,324
2023-11-15,Patna,297
2023-11-16,Patna,271
2023-11-17,Patna,193
2023-11-18,Patna,138
2023-11-19,Patna,129
2023-11-20,Patna,246
2023-11-21,Patna,289
2023-11-22,Patna,270
2023-11-23,Patna,311
2023-11-24,Patna,320
2023-11-25,Patna,316
2023-11-26,Patna,333
2023-11-27,Patna,308
2023-11-28,Patna,230
2023-11-29,Patna,282
2023-11-30,Patna,320
2023-12-01,Patna,356
2023-12-02,Patna,246
2023-12-03,Patna,262
2023-12-04,Patna,272
2023-12-05,Patna,239
2023-12-06,Patna,220
2023-12-07,Patna,84
2023-12-08,Patna,86
2023-12-09,Patna,142
2023-12-10,Patna,248
2023-12-11,Patna,305
2023-12-12,Patna,324
2023-12-13,Patna,332
2023-12-14,Patna,316
2023-12-15,Patna,323
2023-12-16,Patna,331
2023-12-17,Patna,337
2023-12-18,Patna,319
2023-12-19,Patna,312
2023-12-20,Patna,268
2023-12-21,Patna,300
2023-12-22,Patna,324
2023-12-23,Patna,290
2023-12-24,Patna,260
2023-12-25,Patna,233
2023-12-26,Patna,271
2023-12-27,Patna,316
2023-12-28,Patna,308
2023-12-29,Patna,310
2023-12-30,Patna,208
2023-12-31,Patna,153
2024-01-01,Patna,197
2024-01-02,Patna,289
2024-01-03,Patna,366
2024-01-04,Patna,349
2024-01-05,Patna,353
2024-01-06,Patna,314
2024-01-07,Patna,253
2024-01-08,Patna,228
2024-01-09,Patna,270
2024-01-10,Patna,256
2024-01-11,Patna,223
2024-01-12,Patna,275
2024-01-13,Patna,303
2024-01-14,Patna,226
2024-01-15,Patna,210
2024-01-16,Patna,252
2024-01-17,Patna,236
2024-01-18,Patna,284
2024-01-19,Patna,243
2024-01-20,Patna,277
2024-01-21,Patna,245
2024-01-22,Patna,287
2024-01-23,Patna,298
2024-01-24,Patna,275
2024-01-25,Patna,280
2024-01-26,Patna,337
2024-01-27,Patna,300
2024-01-28,Patna,318
2024-01-29,Patna,350
2024-01-30,Patna,343
2024-01-31,Patna,358
2024-02-01,Patna,331
2024-02-02,Patna,321
2024-02-03,Patna,202
2024-02-04,Patna,160
2024-02-05,Patna,229
2024-02-06,Patna,129
2024-02-07,Patna,131
2024-02-08,Patna,161
2024-02-09,Patna,184
2024-02-10,Patna,250
2024-02-11,Patna,272
2024-02-12,Patna,295
2024-02-13,Patna,277
2024-02-14,Patna,194
2024-02-15,Patna,181
2024-02-16,Patna,137
2024-02-17,Patna,156
2024-02-18,Patna,196
2024-02-19,Patna,242
2024-02-20,Patna,249
2024-02-21,Patna,167
2024-02-22,Patna,114
2024-02-23,Patna,147
2024-02-24,Patna,166
2024-02-25,Patna,205
2024-02-26,Patna,226
